,DV_DEVICE_NUMBER,Device Status,DV_DEVICE_STATUS_DESCRIPTION,Device Type,DV_TRAVEL_DISTANCE (in feet),DV_SPEED_FPS,DV_CAPACITY_LBS,DV_FLOOR_FROM,DV_FLOOR_TO,DV_COVERED,,,
8185,1P14631,A,ACTIVE,Passenger Elevator (P),264,8.333333333,2500,1,16,15,,,
8186,1P14762,A,ACTIVE,Passenger Elevator (P),264,8.333333333,2000,1,16,15,,,
8187,1P15178,A,ACTIVE,Passenger Elevator (P),265,8.333333333,3500,1,16,15,,,
8188,1P15565,A,ACTIVE,Passenger Elevator (P),265,8.333333333,2500,1,16,15,,,
8189,1P15567,A,ACTIVE,Passenger Elevator (P),265,8.333333333,2500,1,16,15,,,
8190,1P15568,A,ACTIVE,Passenger Elevator (P),265,8.333333333,2500,1,16,15,,,
8191,1P1583,A,ACTIVE,Passenger Elevator (P),265,8.333333333,2000,1,16,15,,,
8192,1P15830,A,ACTIVE,Passenger Elevator (P),265,8.333333333,2500,1,16,15,,,
8193,1P17178,A,ACTIVE,Passenger Elevator (P),265,9.166666667,2000,1,16,15,,,
8194,1P17180,A,ACTIVE,Passenger Elevator (P),265,9.166666667,2000,1,16,15,,,
8195,1P12826,A,ACTIVE,Passenger Elevator (P),265,10,2200,1,16,15,,,
8196,1P14372,A,ACTIVE,Passenger Elevator (P),265,10,2500,1,16,15,,,
8197,1P14439,A,ACTIVE,Passenger Elevator (P),265,10,3500,1,16,15,,,
8198,1P15453,A,ACTIVE,Passenger Elevator (P),265,10,3000,1,16,15,,,
8199,1P18721,A,ACTIVE,Passenger Elevator (P),265,10,3000,1,16,15,,,
8200,1P14212,A,ACTIVE,Passenger Elevator (P),265,11.66666667,2000,1,16,15,,,
8201,1P14291,A,ACTIVE,Passenger Elevator (P),265,11.66666667,2500,1,16,15,,,
8202,1P14543,A,ACTIVE,Passenger Elevator (P),266,11.66666667,2200,1,16,15,,,
8203,1P14674,A,ACTIVE,Passenger Elevator (P),266,11.66666667,2500,1,16,15,,,
8204,1P15366,A,ACTIVE,Passenger Elevator (P),266,11.66666667,2500,1,16,15,,,
8205,1P15537,A,ACTIVE,Passenger Elevator (P),266,11.66666667,2500,1,16,15,,,
8206,1P15538,A,ACTIVE,Passenger Elevator (P),266,11.66666667,2500,1,16,15,,,
8207,1P15564,A,ACTIVE,Passenger Elevator (P),266,11.66666667,2500,1,16,15,,,
8208,1P15667,A,ACTIVE,Passenger Elevator (P),266,11.66666667,2500,1,16,15,,,
8209,1P15695,A,ACTIVE,Passenger Elevator (P),266,11.66666667,2500,1,16,15,,,
8210,1P15746,A,ACTIVE,Passenger Elevator (P),266,11.66666667,2000,1,16,15,,,
8211,1P1575,A,ACTIVE,Passenger Elevator (P),266,11.66666667,3500,1,16,15,,,
8212,1P18080,A,ACTIVE,Passenger Elevator (P),267,11.66666667,2700,1,16,15,,,
8213,1P18081,A,ACTIVE,Passenger Elevator (P),267,11.66666667,3000,1,16,15,,,
8214,1P18082,A,ACTIVE,Passenger Elevator (P),267,11.66666667,2700,1,16,15,,,
8215,1P18083,A,ACTIVE,Passenger Elevator (P),267,11.66666667,2700,1,16,15,,,
8216,1P18084,A,ACTIVE,Passenger Elevator (P),267,11.66666667,2700,1,16,15,,,
8217,1P20247,A,ACTIVE,Passenger Elevator (P),267,11.66666667,2000,1,16,15,,,
8218,1P20776,A,ACTIVE,Passenger Elevator (P),267,11.66666667,4500,1,16,15,,,
8219,1P20784,A,ACTIVE,Passenger Elevator (P),267,11.66666667,3000,1,16,15,,,
8220,1P22785,A,ACTIVE,Passenger Elevator (P),267,11.66666667,3000,1,16,15,,,
8221,1P1573,A,ACTIVE,Passenger Elevator (P),268,13.33333333,3000,1,16,15,,,
8222,1P15745,A,ACTIVE,Passenger Elevator (P),268,16.66666667,2000,1,16,15,,,
8223,1P16315,A,ACTIVE,Passenger Elevator (P),268,16.66666667,2500,1,16,15,,,
8224,1P16316,A,ACTIVE,Passenger Elevator (P),268,16.66666667,2500,1,16,15,,,
8225,1P16319,A,ACTIVE,Passenger Elevator (P),268,16.66666667,2500,1,16,15,,,
8226,1P16320,A,ACTIVE,Passenger Elevator (P),268,16.66666667,2500,1,16,15,,,
8227,1P16322,A,ACTIVE,Passenger Elevator (P),268,16.66666667,2500,1,16,15,,,
8228,1P16417,A,ACTIVE,Passenger Elevator (P),268,16.66666667,2000,1,16,15,,,
8229,1P18092,A,ACTIVE,Passenger Elevator (P),269,16.66666667,3600,1,16,15,,,
8230,1P16418,A,ACTIVE,Passenger Elevator (P),269,20,2000,1,16,15,,,
8231,1P16256,A,ACTIVE,Passenger Elevator (P),269,23.33333333,2500,1,16,15,,,
8232,1P23282,A,ACTIVE,Passenger Elevator (P),269,26.66666667,3000,1,16,15,,,
8233,1P1352,A,ACTIVE,Passenger Elevator (P),269,3.333333333,3500,1,16,15,,,
8234,1P1353,A,ACTIVE,Passenger Elevator (P),269,5.833333333,3500,1,16,15,,,
8235,1P14887,A,ACTIVE,Passenger Elevator (P),269,11.66666667,2500,1,16,15,,,
8236,1P14888,A,ACTIVE,Passenger Elevator (P),270,11.66666667,2500,1,16,15,,,
8237,1P22342,A,ACTIVE,Passenger Elevator (P),270,0.666666667,3500,1,17,16,,,
8238,1P22955,A,ACTIVE,Passenger Elevator (P),270,0.666666667,3000,1,17,16,,,
8239,1P114,A,ACTIVE,Passenger Elevator (P),270,1.25,2500,1,17,16,,,
8240,1P10595,A,ACTIVE,Passenger Elevator (P),270,1.666666667,2500,1,17,16,,,
8241,1P10934,A,ACTIVE,Passenger Elevator (P),270,1.666666667,2000,1,17,16,,,
8242,1P11047,A,ACTIVE,Passenger Elevator (P),270,1.666666667,3500,1,17,16,,,
8243,1P11048,A,ACTIVE,Passenger Elevator (P),270,1.666666667,3500,1,17,16,,,
8244,1P11389,A,ACTIVE,Passenger Elevator (P),270,1.666666667,3500,1,17,16,,,
8245,1P11537,A,ACTIVE,Passenger Elevator (P),270,1.666666667,3000,1,17,16,,,
8246,1P11538,A,ACTIVE,Passenger Elevator (P),271,1.666666667,3500,1,17,16,,,
8247,1P11539,A,ACTIVE,Passenger Elevator (P),271,1.666666667,3500,1,17,16,,,
8248,1P11671,A,ACTIVE,Passenger Elevator (P),271,1.666666667,2500,1,17,16,,,
8249,1P11673,A,ACTIVE,Passenger Elevator (P),271,1.666666667,2500,1,17,16,,,
8250,1P11877,A,ACTIVE,Passenger Elevator (P),271,1.666666667,2500,1,17,16,,,
8251,1P11999,A,ACTIVE,Passenger Elevator (P),271,1.666666667,2000,1,17,16,,,
8252,1P12425,A,ACTIVE,Passenger Elevator (P),271,1.666666667,2500,1,17,16,,,
8253,1P12527,A,ACTIVE,Passenger Elevator (P),271,1.666666667,3500,1,17,16,,,
8254,1P13057,A,ACTIVE,Passenger Elevator (P),271,1.666666667,4000,1,17,16,,,
8255,1P14458,A,ACTIVE,Passenger Elevator (P),271,1.666666667,3000,1,17,16,,,
8256,1P17086,A,ACTIVE,Passenger Elevator (P),272,1.666666667,2500,1,17,16,,,
8257,1P18824,A,ACTIVE,Passenger Elevator (P),272,1.666666667,3000,1,17,16,,,
8258,1P20767,A,ACTIVE,Passenger Elevator (P),272,1.666666667,4000,1,17,16,,,
8259,1P22599,A,ACTIVE,Passenger Elevator (P),272,1.666666667,1800,1,17,16,,,
8260,1P22956,A,ACTIVE,Passenger Elevator (P),272,1.666666667,3000,1,17,16,,,
8261,1P24271,A,ACTIVE,Passenger Elevator (P),272,1.666666667,3000,1,17,16,,,
8262,1P24332,A,ACTIVE,Passenger Elevator (P),272,1.666666667,5000,1,17,16,,,
8263,1P24333,A,ACTIVE,Passenger Elevator (P),272,1.666666667,5000,1,17,16,,,
8264,1P16518,A,ACTIVE,Passenger Elevator (P),272,1.833333333,2000,1,17,16,,,
8265,1P10596,A,ACTIVE,Passenger Elevator (P),273,2.5,2500,1,17,16,,,
8266,1P10597,A,ACTIVE,Passenger Elevator (P),273,2.5,2500,1,17,16,,,
8267,1P11388,A,ACTIVE,Passenger Elevator (P),273,2.5,3000,1,17,16,,,
8268,1P11675,A,ACTIVE,Passenger Elevator (P),274,2.5,2500,1,17,16,,,
8269,1P11676,A,ACTIVE,Passenger Elevator (P),275,2.5,3000,1,17,16,,,
8270,1P17087,A,ACTIVE,Passenger Elevator (P),275,2.5,2500,1,17,16,,,
8271,1P23234,A,ACTIVE,Passenger Elevator (P),275,2.5,3000,1,17,16,,,
8272,1P24201,A,ACTIVE,Passenger Elevator (P),275,2.5,2000,1,17,16,,,
8273,1P11049,A,ACTIVE,Passenger Elevator (P),275,3.333333333,3500,1,17,16,,,
8274,1P12675,A,ACTIVE,Passenger Elevator (P),275,3.333333333,2000,1,17,16,,,
8275,1P12676,A,ACTIVE,Passenger Elevator (P),275,3.333333333,2000,1,17,16,,,
8276,1P13027,A,ACTIVE,Passenger Elevator (P),275,3.333333333,2000,1,17,16,,,
8277,1P13741,A,ACTIVE,Passenger Elevator (P),276,3.333333333,2500,1,17,16,,,
8278,1P17302,A,ACTIVE,Passenger Elevator (P),276,3.333333333,2500,1,17,16,,,
8279,1P17776,A,ACTIVE,Passenger Elevator (P),276,3.333333333,2500,1,17,16,,,
8280,1P17777,A,ACTIVE,Passenger Elevator (P),276,3.333333333,2500,1,17,16,,,
8281,1P17850,A,ACTIVE,Passenger Elevator (P),276,3.333333333,3000,1,17,16,,,
8282,1P18543,A,ACTIVE,Passenger Elevator (P),276,3.333333333,3000,1,17,16,,,
8283,1P18700,A,ACTIVE,Passenger Elevator (P),276,3.333333333,3000,1,17,16,,,
8284,1P19445,A,ACTIVE,Passenger Elevator (P),276,3.333333333,4000,1,17,16,,,
8285,1P20779,A,ACTIVE,Passenger Elevator (P),277,3.333333333,2500,1,17,16,,,
8286,1P24300,A,ACTIVE,Passenger Elevator (P),277,3.333333333,3000,1,17,16,,,
8287,1P12678,A,ACTIVE,Passenger Elevator (P),277,4.166666667,2000,1,17,16,,,
8288,1P12942,A,ACTIVE,Passenger Elevator (P),277,4.166666667,2500,1,17,16,,,
8289,1P12943,A,ACTIVE,Passenger Elevator (P),277,4.166666667,2500,1,17,16,,,
8290,1P12944,A,ACTIVE,Passenger Elevator (P),277,4.166666667,2500,1,17,16,,,
8291,1P12963,A,ACTIVE,Passenger Elevator (P),278,4.166666667,2500,1,17,16,,,
8292,1P13059,A,ACTIVE,Passenger Elevator (P),278,4.166666667,4000,1,17,16,,,
8293,1P13179,A,ACTIVE,Passenger Elevator (P),278,4.166666667,2000,1,17,16,,,
8294,1P13498,A,ACTIVE,Passenger Elevator (P),278,4.166666667,3500,1,17,16,,,
8295,1P13499,A,ACTIVE,Passenger Elevator (P),278,4.166666667,3500,1,17,16,,,
8296,1P13722,A,ACTIVE,Passenger Elevator (P),278,4.166666667,3000,1,17,16,,,
8297,1P13723,A,ACTIVE,Passenger Elevator (P),278,4.166666667,3000,1,17,16,,,
8298,1P14309,A,ACTIVE,Passenger Elevator (P),278,4.166666667,2500,1,17,16,,,
8299,1P14310,A,ACTIVE,Passenger Elevator (P),278,4.166666667,2500,1,17,16,,,
8300,1P14434,A,ACTIVE,Passenger Elevator (P),278,4.166666667,2000,1,17,16,,,
8301,1P14459,A,ACTIVE,Passenger Elevator (P),278,4.166666667,3000,1,17,16,,,
8302,1P17034,A,ACTIVE,Passenger Elevator (P),280,4.166666667,2500,1,17,16,,,
8303,1P17092,A,ACTIVE,Passenger Elevator (P),280,4.166666667,2500,1,17,16,,,
8304,1P18773,A,ACTIVE,Passenger Elevator (P),280,4.166666667,3000,1,17,16,,,
8305,1P13180,A,ACTIVE,Passenger Elevator (P),280,5,2000,1,17,16,,,
8306,1P13742,A,ACTIVE,Passenger Elevator (P),280,5,2500,1,17,16,,,
8307,1P14166,A,ACTIVE,Passenger Elevator (P),280,5,2500,1,17,16,,,
8308,1P18772,A,ACTIVE,Passenger Elevator (P),280,5,3000,1,17,16,,,
8309,1P18825,A,ACTIVE,Passenger Elevator (P),280,5,3000,1,17,16,,,
8310,1P19442,A,ACTIVE,Passenger Elevator (P),280,5,4000,1,17,16,,,
8311,1P19443,A,ACTIVE,Passenger Elevator (P),280,5,4000,1,17,16,,,
8312,1P19444,A,ACTIVE,Passenger Elevator (P),280,5,4000,1,17,16,,,
8313,1P20774,A,ACTIVE,Passenger Elevator (P),280,5,4000,1,17,16,,,
8314,1P20775,A,ACTIVE,Passenger Elevator (P),281,5,4000,1,17,16,,,
8315,1P12677,A,ACTIVE,Passenger Elevator (P),281,5.833333333,2000,1,17,16,,,
8316,1P13025,A,ACTIVE,Passenger Elevator (P),281,5.833333333,2000,1,17,16,,,
8317,1P13026,A,ACTIVE,Passenger Elevator (P),282,5.833333333,2000,1,17,16,,,
8318,1P13060,A,ACTIVE,Passenger Elevator (P),282,5.833333333,3000,1,17,16,,,
8319,1P13061,A,ACTIVE,Passenger Elevator (P),282,5.833333333,3000,1,17,16,,,
8320,1P13258,A,ACTIVE,Passenger Elevator (P),282,5.833333333,2500,1,17,16,,,
8321,1P13724,A,ACTIVE,Passenger Elevator (P),282,5.833333333,3000,1,17,16,,,
8322,1P13725,A,ACTIVE,Passenger Elevator (P),282,5.833333333,3000,1,17,16,,,
8323,1P13743,A,ACTIVE,Passenger Elevator (P),282,5.833333333,2500,1,17,16,,,
8324,1P13745,A,ACTIVE,Passenger Elevator (P),282,5.833333333,3500,1,17,16,,,
8325,1P13861,A,ACTIVE,Passenger Elevator (P),282,5.833333333,2250,1,17,16,,,
8326,1P13875,A,ACTIVE,Passenger Elevator (P),282,5.833333333,2000,1,17,16,,,
8327,1P13962,A,ACTIVE,Passenger Elevator (P),283,5.833333333,3000,1,17,16,,,
8328,1P14435,A,ACTIVE,Passenger Elevator (P),283,5.833333333,2000,1,17,16,,,
8329,1P14490,A,ACTIVE,Passenger Elevator (P),284,5.833333333,2500,1,17,16,,,
8330,1P14578,A,ACTIVE,Passenger Elevator (P),284,5.833333333,2500,1,17,16,,,
8331,1P14579,A,ACTIVE,Passenger Elevator (P),284,5.833333333,2500,1,17,16,,,
8332,1P14729,A,ACTIVE,Passenger Elevator (P),284,5.833333333,2500,1,17,16,,,
8333,1P14759,A,ACTIVE,Passenger Elevator (P),284,5.833333333,2000,1,17,16,,,
8334,1P15111,A,ACTIVE,Passenger Elevator (P),284,5.833333333,2000,1,17,16,,,
8335,1P15242,A,ACTIVE,Passenger Elevator (P),284,5.833333333,1800,1,17,16,,,
8336,1P17032,A,ACTIVE,Passenger Elevator (P),285,5.833333333,2500,1,17,16,,,
8337,1P17033,A,ACTIVE,Passenger Elevator (P),285,5.833333333,2500,1,17,16,,,
8338,1P17042,A,ACTIVE,Passenger Elevator (P),285,5.833333333,2500,1,17,16,,,
8339,1P17043,A,ACTIVE,Passenger Elevator (P),286,5.833333333,2500,1,17,16,,,
8340,1P17303,A,ACTIVE,Passenger Elevator (P),286,5.833333333,2500,1,17,16,,,
8341,1P18781,A,ACTIVE,Passenger Elevator (P),286,5.833333333,3000,1,17,16,,,
8342,1P19446,A,ACTIVE,Passenger Elevator (P),286,5.833333333,4000,1,17,16,,,
8343,1P19447,A,ACTIVE,Passenger Elevator (P),286,5.833333333,4000,1,17,16,,,
8344,1P19448,A,ACTIVE,Passenger Elevator (P),286,5.833333333,4000,1,17,16,,,
8345,1P19449,A,ACTIVE,Passenger Elevator (P),286,5.833333333,4000,1,17,16,,,
8346,1P24466,A,ACTIVE,Passenger Elevator (P),286,5.833333333,2000,1,17,16,,,
8347,1P24467,A,ACTIVE,Passenger Elevator (P),286,5.833333333,2000,1,17,16,,,
8348,1P12679,A,ACTIVE,Passenger Elevator (P),286,6.666666667,2000,1,17,16,,,
8349,1P13714,A,ACTIVE,Passenger Elevator (P),286,6.666666667,2500,1,17,16,,,
8350,1P13715,A,ACTIVE,Passenger Elevator (P),286,6.666666667,2500,1,17,16,,,
8351,1P14437,A,ACTIVE,Passenger Elevator (P),286,6.666666667,2000,1,17,16,,,
8352,1P14460,A,ACTIVE,Passenger Elevator (P),287,6.666666667,3000,1,17,16,,,
8353,1P15003,A,ACTIVE,Passenger Elevator (P),287,6.666666667,2000,1,17,16,,,
8354,1P17091,A,ACTIVE,Passenger Elevator (P),287,6.666666667,2500,1,17,16,,,
8355,1P18782,A,ACTIVE,Passenger Elevator (P),287,6.666666667,3000,1,17,16,,,
8356,1P12965,A,ACTIVE,Passenger Elevator (P),287,7.5,2500,1,17,16,,,
8357,1P12966,A,ACTIVE,Passenger Elevator (P),287,7.5,2500,1,17,16,,,
8358,1P13963,A,ACTIVE,Passenger Elevator (P),287,7.5,3000,1,17,16,,,
8359,1P13964,A,ACTIVE,Passenger Elevator (P),287,7.5,2000,1,17,16,,,
8360,1P15196,A,ACTIVE,Passenger Elevator (P),287,7.5,2000,1,17,16,,,
8361,1P17854,A,ACTIVE,Passenger Elevator (P),288,7.5,3000,1,17,16,,,
8362,1P19979,A,ACTIVE,Passenger Elevator (P),288,7.5,2000,1,17,16,,,
8363,1P20770,A,ACTIVE,Passenger Elevator (P),288,7.5,4000,1,17,16,,,
8364,1P20771,A,ACTIVE,Passenger Elevator (P),288,7.5,4000,1,17,16,,,
8365,1P12967,A,ACTIVE,Passenger Elevator (P),288,8.333333333,2500,1,17,16,,,
8366,1P13259,A,ACTIVE,Passenger Elevator (P),288,8.333333333,2500,1,17,16,,,
8367,1P13260,A,ACTIVE,Passenger Elevator (P),288,8.333333333,3000,1,17,16,,,
8368,1P13261,A,ACTIVE,Passenger Elevator (P),288,8.333333333,3000,1,17,16,,,
8369,1P13495,A,ACTIVE,Passenger Elevator (P),289,8.333333333,2500,1,17,16,,,
8370,1P13496,A,ACTIVE,Passenger Elevator (P),289,8.333333333,2500,1,17,16,,,
8371,1P13497,A,ACTIVE,Passenger Elevator (P),289,8.333333333,2500,1,17,16,,,
8372,1P13728,A,ACTIVE,Passenger Elevator (P),289,8.333333333,3500,1,17,16,,,
8373,1P14038,A,ACTIVE,Passenger Elevator (P),289,8.333333333,3000,1,17,16,,,
8374,1P14039,A,ACTIVE,Passenger Elevator (P),289,8.333333333,3000,1,17,16,,,
8375,1P14121,A,ACTIVE,Passenger Elevator (P),290,8.333333333,2000,1,17,16,,,
8376,1P14682,A,ACTIVE,Passenger Elevator (P),290,8.333333333,2000,1,17,16,,,
8377,1P14727,A,ACTIVE,Passenger Elevator (P),290,8.333333333,2500,1,17,16,,,
8378,1P14728,A,ACTIVE,Passenger Elevator (P),290,8.333333333,2500,1,17,16,,,
8379,1P14927,A,ACTIVE,Passenger Elevator (P),290,8.333333333,2500,1,17,16,,,
8380,1P14928,A,ACTIVE,Passenger Elevator (P),290,8.333333333,2500,1,17,16,,,
8381,1P15540,A,ACTIVE,Passenger Elevator (P),290,8.333333333,2500,1,17,16,,,
8382,1P17851,A,ACTIVE,Passenger Elevator (P),290,8.333333333,3000,1,17,16,,,
8383,1P17852,A,ACTIVE,Passenger Elevator (P),291,8.333333333,3000,1,17,16,,,
8384,1P1807,A,ACTIVE,Passenger Elevator (P),291,8.333333333,2000,1,17,16,,,
8385,1P20135,A,ACTIVE,Passenger Elevator (P),291,8.333333333,2500,1,17,16,,,
8386,1P20136,A,ACTIVE,Passenger Elevator (P),291,8.333333333,2500,1,17,16,,,
8387,1P22340,A,ACTIVE,Passenger Elevator (P),291,8.333333333,3500,1,17,16,,,
8388,1P14764,A,ACTIVE,Passenger Elevator (P),291,10,2000,1,17,16,,,
8389,1P15279,A,ACTIVE,Passenger Elevator (P),291,10,2500,1,17,16,,,
8390,1P13998,A,ACTIVE,Passenger Elevator (P),291,11.66666667,2500,1,17,16,,,
8391,1P13999,A,ACTIVE,Passenger Elevator (P),291,11.66666667,2500,1,17,16,,,
8392,1P15113,A,ACTIVE,Passenger Elevator (P),292,11.66666667,2000,1,17,16,,,
8393,1P15114,A,ACTIVE,Passenger Elevator (P),292,11.66666667,2000,1,17,16,,,
8394,1P15118,A,ACTIVE,Passenger Elevator (P),292,11.66666667,2000,1,17,16,,,
8395,1P15195,A,ACTIVE,Passenger Elevator (P),292,11.66666667,2000,1,17,16,,,
8396,1P15434,A,ACTIVE,Passenger Elevator (P),293,11.66666667,2750,1,17,16,,,
8397,1P15436,A,ACTIVE,Passenger Elevator (P),293,11.66666667,3500,1,17,16,,,
8398,1P16212,A,ACTIVE,Passenger Elevator (P),294,11.66666667,2000,1,17,16,,,
8399,1P19978,A,ACTIVE,Passenger Elevator (P),294,11.66666667,2000,1,17,16,,,
8400,1P22341,A,ACTIVE,Passenger Elevator (P),294,11.66666667,3500,1,17,16,,,
8401,1P23235,A,ACTIVE,Passenger Elevator (P),294,11.66666667,3000,1,17,16,,,
8402,1P15297,A,ACTIVE,Passenger Elevator (P),295,13.33333333,2000,1,17,16,,,
8403,1P15975,A,ACTIVE,Passenger Elevator (P),296,13.33333333,2000,1,17,16,,,
8404,1P16213,A,ACTIVE,Passenger Elevator (P),296,13.33333333,2000,1,17,16,,,
8405,1P16372,A,ACTIVE,Passenger Elevator (P),296,13.33333333,2500,1,17,16,,,
8406,1P15539,A,ACTIVE,Passenger Elevator (P),296,16.66666667,2500,1,17,16,,,
8407,1P1572,A,ACTIVE,Passenger Elevator (P),296,16.66666667,3500,1,17,16,,,
8408,1P16375,A,ACTIVE,Passenger Elevator (P),296,16.66666667,2500,1,17,16,,,
8409,1P22344,A,ACTIVE,Passenger Elevator (P),296,20,3500,1,17,16,,,
8410,1P22345,A,ACTIVE,Passenger Elevator (P),296,20,3500,1,17,16,,,
8411,1P22953,A,ACTIVE,Passenger Elevator (P),296,20,3500,1,17,16,,,
8412,1P22954,A,ACTIVE,Passenger Elevator (P),297,20,3500,1,17,16,,,
8413,1P24299,A,ACTIVE,Passenger Elevator (P),297,20,3000,1,17,16,,,
8414,1P16432,A,ACTIVE,Passenger Elevator (P),297,26.66666667,2000,1,17,16,,,
8415,1P24275,A,ACTIVE,Passenger Elevator (P),297,1.666666667,2500,1,17,16,,,
8416,1P24276,A,ACTIVE,Passenger Elevator (P),298,1.666666667,3000,1,17,16,,,
8417,1P18339,A,ACTIVE,Passenger Elevator (P),298,2.5,2200,1,17,16,,,
8418,1P17803,A,ACTIVE,Passenger Elevator (P),298,0.5,2500,1,18,17,,,
8419,1P17094,A,ACTIVE,Passenger Elevator (P),298,0.666666667,2500,1,18,17,,,
8420,1P19295,A,ACTIVE,Passenger Elevator (P),298,0.666666667,3000,1,18,17,,,
8421,1P11534,A,ACTIVE,Passenger Elevator (P),298,1.666666667,2500,1,18,17,,,
8422,1P11541,A,ACTIVE,Passenger Elevator (P),298,1.666666667,5000,1,18,17,,,
8423,1P11873,A,ACTIVE,Passenger Elevator (P),298,1.666666667,2000,1,18,17,,,
8424,1P11875,A,ACTIVE,Passenger Elevator (P),299,1.666666667,2000,1,18,17,,,
8425,1P11879,A,ACTIVE,Passenger Elevator (P),299,1.666666667,2000,1,18,17,,,
8426,1P12366,A,ACTIVE,Passenger Elevator (P),299,1.666666667,2500,1,18,17,,,
8427,1P17095,A,ACTIVE,Passenger Elevator (P),299,1.666666667,2500,1,18,17,,,
8428,1P17802,A,ACTIVE,Passenger Elevator (P),300,1.666666667,2500,1,18,17,,,
8429,1P17804,A,ACTIVE,Passenger Elevator (P),300,1.666666667,2500,1,18,17,,,
8430,1P23477,A,ACTIVE,Passenger Elevator (P),300,1.666666667,3000,1,18,17,,,
8431,1P23478,A,ACTIVE,Passenger Elevator (P),300,1.666666667,3000,1,18,17,,,
8432,1P23900,A,ACTIVE,Passenger Elevator (P),300,1.666666667,3500,1,18,17,,,
8433,1P25162,A,ACTIVE,Passenger Elevator (P),300,1.666666667,2500,1,18,17,,,
8434,1P23894,A,ACTIVE,Passenger Elevator (P),300,2.083333333,3500,1,18,17,,,
8435,1P23896,A,ACTIVE,Passenger Elevator (P),300,2.083333333,3500,1,18,17,,,
8436,1P11535,A,ACTIVE,Passenger Elevator (P),300,2.5,2500,1,18,17,,,
8437,1P11536,A,ACTIVE,Passenger Elevator (P),300,2.5,2500,1,18,17,,,
8438,1P11878,A,ACTIVE,Passenger Elevator (P),300,2.5,2500,1,18,17,,,
8439,1P11973,A,ACTIVE,Passenger Elevator (P),300,2.5,3000,1,18,17,,,
8440,1P11974,A,ACTIVE,Passenger Elevator (P),300,2.5,3000,1,18,17,,,
8441,1P12368,A,ACTIVE,Passenger Elevator (P),300,2.5,2500,1,18,17,,,
8442,1P23203,A,ACTIVE,Passenger Elevator (P),300,2.5,3000,1,18,17,,,
8443,1P23895,A,ACTIVE,Passenger Elevator (P),300,2.5,3500,1,18,17,,,
8444,1P23897,A,ACTIVE,Passenger Elevator (P),300,2.5,3500,1,18,17,,,
8445,1P11876,A,ACTIVE,Passenger Elevator (P),300,3.333333333,2000,1,18,17,,,
8446,1P12492,A,ACTIVE,Passenger Elevator (P),300,3.333333333,2000,1,18,17,,,
8447,1P1256,A,ACTIVE,Passenger Elevator (P),300,3.333333333,2500,1,18,17,,,
8448,1P13054,A,ACTIVE,Passenger Elevator (P),300,3.333333333,4000,1,18,17,,,
8449,1P13055,A,ACTIVE,Passenger Elevator (P),300,3.333333333,4000,1,18,17,,,
8450,1P14423,A,ACTIVE,Passenger Elevator (P),300,3.333333333,6200,1,18,17,,,
8451,1P16882,A,ACTIVE,Passenger Elevator (P),300,3.333333333,2500,1,18,17,,,
8452,1P225,A,ACTIVE,Passenger Elevator (P),300,3.333333333,2500,1,18,17,,,
8453,1P24743,A,ACTIVE,Passenger Elevator (P),300,3.333333333,3000,1,18,17,,,
8454,1P24744,A,ACTIVE,Passenger Elevator (P),300,3.333333333,3000,1,18,17,,,
8455,1P25768,A,ACTIVE,Passenger Elevator (P),300,3.333333333,2000,1,18,17,,,
8456,1P13669,A,ACTIVE,Passenger Elevator (P),300,4.166666667,3000,1,18,17,,,
8457,1P16883,A,ACTIVE,Passenger Elevator (P),300,4.166666667,2500,1,18,17,,,
8458,1P16918,A,ACTIVE,Passenger Elevator (P),300,4.166666667,2500,1,18,17,,,
8459,1P18480,A,ACTIVE,Passenger Elevator (P),300,4.166666667,2000,1,18,17,,,
8460,1P18481,A,ACTIVE,Passenger Elevator (P),300,4.166666667,2000,1,18,17,,,
8461,1P19296,A,ACTIVE,Passenger Elevator (P),300,4.166666667,3000,1,18,17,,,
8462,1P11976,A,ACTIVE,Passenger Elevator (P),300,5,3000,1,18,17,,,
8463,1P12367,A,ACTIVE,Passenger Elevator (P),300,5,2500,1,18,17,,,
8464,1P14326,A,ACTIVE,Passenger Elevator (P),300,5,3500,1,18,17,,,
8465,1P14427,A,ACTIVE,Passenger Elevator (P),300,5,3000,1,18,17,,,
8466,1P14499,A,ACTIVE,Passenger Elevator (P),300,5,2500,1,18,17,,,
8467,1P11975,A,ACTIVE,Passenger Elevator (P),300,5.833333333,3000,1,18,17,,,
8468,1P13053,A,ACTIVE,Passenger Elevator (P),300,5.833333333,4000,1,18,17,,,
8469,1P13056,A,ACTIVE,Passenger Elevator (P),300,5.833333333,4000,1,18,17,,,
8470,1P15480,A,ACTIVE,Passenger Elevator (P),300,5.833333333,2000,1,18,17,,,
8471,1P16031,A,ACTIVE,Passenger Elevator (P),300,5.833333333,1500,1,18,17,,,
8472,1P16885,A,ACTIVE,Passenger Elevator (P),300,5.833333333,2500,1,18,17,,,
8473,1P16919,A,ACTIVE,Passenger Elevator (P),300,5.833333333,2500,1,18,17,,,
8474,1P18555,A,ACTIVE,Passenger Elevator (P),301,5.833333333,3000,1,18,17,,,
8475,1P18556,A,ACTIVE,Passenger Elevator (P),301,5.833333333,3000,1,18,17,,,
8476,1P20039,A,ACTIVE,Passenger Elevator (P),301,5.833333333,3100,1,18,17,,,
